hallot hallah
halloth hallah
halluces hallux
haloes halo
halteres halter haltere
halves half
hammed ham
hamming ham
hamstrung hamstring
hamuli hamulus
hand-knitted hand-knit
hand-knitting hand-knit
handfed handfeed
handicapped handicap
handicapping handicap
handselled handsel
handselling handsel
hangers-on hanger-on
haphtaroth haphtarah
haredim haredi
harried harry
haruspices haruspex
has have
has_a_feeling have_a_feeling
has_left have_left
has_the_feeling have_the_feeling
hasidim hasid
hassidim hassid
hatchelled hatchel
hatchelling hatchel
hatted hat
hatting hat
haustella haustellum
haustoria haustorium
having_a_feeling have_a_feeling
having_left have_left
having_the_feeling have_the_feeling
hazzanim hazzan
heard hear
hectocotyli hectocotylus
hedgehopped hedgehop
hedgehopping hedgehop
heirs-at-law heir-at-law
held hold
heldentenore heldentenor
helices helix
heliozoa heliozoan
hematolyses hematolysis
hematomata hematoma
hematozoa hematozoon
hemelytra hemelytron
hemielytra hemielytron
hemmed hem
hemming hem
hemodialyses hemodialysis
hemolyses hemolysis
hemoptyses hemoptysis
hendecahedra hendecahedron
hens-and-chickens hen-and-chickens
heraclidae heraclid
heraklidae heraklid
herbaria herbarium
hermae herm herma
hermai herma
herniae hernia
heroes hero
herren herr
hetaerae hetaera
hetairai hetaira
hewn hew
hibernacula hibernaculum
hiccupped hiccup
hiccupping hiccup
hid hide
hidden hide
hieracosphinges hieracosphinx
high-hatted high-hat
high-hatting high-hat
hila hilum
hili hilus
himatia himation
hinnied hinny
hippocampi hippocampus
hippopotami hippopotamus
his his
hitting hit
hobbed hob
hobbing hob
hobnobbed hobnob
hobnobbing hobnob
hoboes hobo
hocus-pocussed hocus-pocus
hocus-pocussing hocus-pocus
hocussed hocus
hocussing hocus
hogfishes hogfish
hogged hog
hogging hog
hogtying hogtie
homunculi homunculus
honied honey
honoraria honorarium
hooves hoof
hopped hop
hopping hop
horologia horologium
horrified horrify
horsewhipped horsewhip
horsewhipping horsewhip
houselled housel
houselling housel
houses_of_cards house_of_cards
housewives housewife
hove heave
hovelled hovel
hovelling hovel
hugged hug
hugging hug
humbugged humbug
humbugging humbug
humeri humerus
humidified humidify
hummed hum
humming hum
hung hang
hurried hurry
hydrae hydra
hydromedusae hydromedusa
hydrozoa hydrozoan
hymenoptera hymenopteran
hynia hymenium
hyniums hymenium
hypanthia hypanthium
hyperostoses hyperostosis
hypertrophied hypertrophy
hyphae hypha
hypnoses hypnosis
hypochondria hypochondrium
hypogastria hypogastrium
hypogea hypogeum
hypophyses hypophysis
hypostases hypostasis
hypothalami hypothalamus
hypotheses hypothesis
hyraces hyrax
iambi iamb
ibices ibex
ibo igbo
ichthyosauri ichthyosaurus
ichthyosauruses ichthyosaur ichthyosaurus
iconostases iconostas iconostasis
icosahedra icosahedron
ideata ideatum
identified identify
igorrorote igorrote
ilia ilium
imagines imago
imagoes imago
imbedded imbed
imbedding imbed
impanelled impanel
impanelling impanel
impelled impel
impelling impel
imperia imperium
impies impi
implied imply
inbred inbreed
incubi incubus
incudes incus
incurred incur
incurring incur
indemnified indemnify
indices index
indigoes indigo
indumenta indumentum
indusia indusium
indwelt indwell
inferred infer
inferring infer
infundibula infundibulum
ingushes ingush
initialled initial
initialling initial
inlaid inlay
innuendoes innuendo
inocula inoculum
inquisitors-general inquisitor-general
insectaria insectarium
insetting inset
inspanned inspan
inspanning inspan
installed instal install
installing instal install
insulae insula
intagli intaglio
intensified intensify
interbred interbreed
intercropped intercrop
intercropping intercrop
intercutting intercut
interlaid interlay
interlapped interlap
interlapping interlap
interleaves interleaf
intermarried intermarry
intermezzi intermezzo
intermitted intermit
intermitting intermit
interpled interplead
interred inter
interreges interrex
interregna interregnum
interring inter
interstratified interstratify
interwove interweave
interwoven interweave
intimae intima
intromitted intromit
intromitting intromit
involucella involucellum
involucra involucre
involucra involucrum
inwove inweave
inwoven inweave
inwrapped inwrap
inwrapping inwrap
irides iris
irs irs
is be
is is
ischia ischium
isthmi isthmus
jabbed jab
jabbing jab
jackeroos jackaroo jackeroo
jackfishes jackfish
jackknives jackknife
jacks-in-the-box jack-in-the-box
jagged jag
jagging jag
jambeaux jambeau
jammed jam
jamming jam
japanned japan
japanning japan
jarred jar
jarring jar
jellied jelly
jellified jellify
jellyfishes jellyfish
jemmied jemmy
jerry-built jerry-build
jetted jet
jetting jet
jewelfishes jewelfish
jewelled jewel
jewelling jewel
jewfishes jewfish
jibbed jib
jibbing jib
jigged jig
jigging jig
jimmied jimmy
jingoes jingo
jinn jinni
jitterbugged jitterbug
jitterbugging jitterbug
jobbed job
jobbing job
joes jo joe
jog-trotted jog-trot
jog-trotting jog-trot
jogged jog
jogging jog
joined_battle join_battle
joined_forces join_forces
joining_battle join_battle
joining_forces join_forces
joins_battle join_battle
joins_forces join_forces
jollied jolly
jollified jollify
jotted jot
jotting jot
joy-ridden joy-ride
joy-rode joy-ride
joypopped joypop
joypopping joypop
judge_advocates_general judge_advocate_general
jugged jug
jugging jug
jumped_off jump_off
jumping_off jump_off
jumps_off jump_off
jura jus
justified justify
jutted jut
jutting jut
kaddishim kaddish
kalmuck kalmuc
kalmucks kalmuc kalmuck
katabases katabasis
keeshonden keeshond
kenned ken
kennelled kennel
kennelling kennel
kenning ken
kent ken
kept keep
kernelled kernel
kernelling kernel
kibbutzim kibbutz
kidded kid
kidding kid
kidnapped kidnap
kidnapping kidnap
killifishes killifish
kingfishes kingfish
kings-of-arms king-of-arms
kipped kip
kipping kip
knapped knap
knapping knap
kneecapped kneecap
kneecapping kneecap
knelt kneel
knew know
knights_bachelor knight_bachelor
knights_bachelors knight_bachelor
knights_templar knight_templar
knights_templars knight_templar
knitted knit
knitting knit
knives knife
knobbed knob
knobbing knob
knotted knot
knotting knot
known know
ko'd ko
ko'ing ko
ko's ko
kohlrabies kohlrabi
kronen krone
kroner krone
kronur krona
krooni kroon
kylikes kylix
labara labarum
labella labellum
labelled label
labelling label
labia labium
labra labrum
lactobacilli lactobacillus
lacunae lacuna
lacunaria lacunar
laden lade
ladies-in-waiting lady-in-waiting
ladyfied ladify
ladyfies ladify
ladyfying ladify
lagged lag
lagging lag
laid lay
lain lie
lallygagged lallygag
lallygagging lallygag
lamellae lamella
lamiae lamia
laminae lamina
lammed lam
lamming lam
lapidified lapidify
lapilli lapillus
lapithae lapith
lapped lap
lapping lap
larvae larva
larynges larynx
lassoes lasso
lati lat
latices latex
latifundia latifundium
latu lat
laurelled laurel
laurelling laurel
lavaboes lavabo
lay lie
layed_for lie_for
laying_for lie_for
lays_for lie_for
leant lean
leapfrogged leapfrog
leapfrogging leapfrog
leapt leap
learnt learn
leaves leaf leave
leaves_undone leave_undone
leaving_undone leave_undone
lecythi lecythus
led lead
left leave
left_undone leave_undone
leges lex
lei leu
lemmata lemma
lemnisci lemniscus
lenes lenis
lent lend
lentigines lentigo
leonides leonid
lepidoptera lepidopteran
leprosaria leprosarium
lepta lepton
leptocephali leptocephalus
letting let
leucocytozoa leucocytozoan
leva lev
levelled level
levelling level
levied levy
libelled libel
libelling libel
librae libra
libretti libretto
lice louse
lieder lied
lignified lignify
ligulae ligula
limbi limbus
limina limen
limites limes
limuli limulus
lingoes lingo
linguae lingua
linguae_francae lingua_franca
lionfishes lionfish
lipomata lipoma
lipped lip
lipping lip
liquefied liquefy
liquified liquify
lire lira
liriodendra liriodendron
lisente sente
listente sente
lit light
litai lit litas
litu litas
lives life
lixivia lixivium
loaves loaf
lobbed lob
lobbied lobby
lobbing lob
loci locus
loculi loculus
logged log
loggie loggia
logging log
logia logion
lomenta lomentum
longobardi longobard
looked_towards look_towards
looking_towards look_towards
looks_towards look_towards
lopped lop
lopping lop
loricae lorica
lost lose
lotted lot
lotting lot
loups-garous loup-garou
luba luba
lubritoria lubritorium
lugged lug
lugging lug
lullabied lullaby
lumbi lumbus
lumina lumen
lumpfishes lumpfish
lungfishes lungfish
lunulae lunula
lures lur lure
lustra lustre
lying lie
lyings-in lying-in
lymphangitides lymphangitis
lymphomata lymphoma
lymphopoieses lymphopoiesis
lyses lysis
lyttae lytta
maare maar
macaronies macaroni
maccaronies maccaroni
machine-gunned machine-gun
machine-gunning machine-gun
machzorim machzor
macronuclei macronucleus
macrosporangia macrosporangium
maculae macula
madded mad
madding mad
made make
madornos madrono
maestri maestro
mafiosi mafioso
magi magus
magmata magma
magnificoes magnifico
magnified magnify
mahzorim mahzor
major_axes major_axis
major-axes major_axis
makuta likuta
mallei malleus
malleoli malleolus
maloti loti
mamillae mamilla
mammae mamma
mammillae mammilla
mandingoes mandingo
mangoes mango
manifestoes manifesto
manned man
manning man
manteaux manteau
mantes mantis
manubria manubrium
manumitted manumit
manumitting manumit
mapped map
mapping map
marcelled marcel
marcelling marcel
marchese marchesa
marchesi marchese
maremme maremma
markkaa markka
marred mar
married marry
marring mar
marshalled marshal
marshalling marshal
marsupia marsupium
marvelled marvel
marvelling marvel
marvels-of-peru marvel-of-peru
mass_media mass_medium
masses mass masse
masters-at-arms master-at-arms
matrices matrix
matted mat
matting mat
matzoth matzo
mausolea mausoleum
maxillae maxilla
maxima maximum
meant mean
medalled medal
medalling medal
media medium
mediae media
mediastina mediastinum
medullae medulla
medullae_oblongatae medulla_oblongata
medusae medusa
megara megaron
megasporangia megasporangium
megilloth megillah
meioses meiosis
melanomata melanoma
melismata melisma
mementoes memento
memoranda memorandum
men man
men_of_letters man_of_letters
men-at-arms man-at-arms
men-o'-war man-of-war
men-of-war man-of-war
menisci meniscus
menservants manservant
menstrua menstruum
mesdames madame
mesdemoiselles mademoiselle
mesentera mesenteron
mesothoraces mesothorax
messeigneurs monseigneur
messieurs monsieur
mestizoes mestizo
met meet
metacarpi metacarpus
metalled metal
metalling metal
metamorphoses metamorphosis
metanephroi metanephros
metastases metastasis
metatarsi metatarsus
metatheses metathesis
metathoraces metathorax
metazoa metazoan
metempsychoses metempsychosis
metencephala metencephalon
metrified metrify
mezuzoth mezuzah
miasmata miasma
mice mouse
microanalyses microanalysis
micrococci micrococcus
micronuclei micronucleus
microsporangia microsporangium
midrashim midrash
midwives midwife
might may
milia milium
milieux milieu
militated_against militate_against
militates_against militate_against
militating_against militate_against
milkfishes milkfish
millennia millennium
mimicked mimic
mimicking mimic
minae mina
minified minify
minima minimum
ministeria ministerium
minutiae minutia
minyanim minyan
mioses miosis
miracidia miracidium
miri mir
misapplied misapply
misbecame misbecome
miscarried miscarry
misdealt misdeal
misfitted misfit
misfitting misfit
misgave misgive
misgiven misgive
mishitting mishit
mishnayoth mishna mishnah
mislaid mislay
misled mislead
mispled misplead
misspelt misspell
misspent misspend
mistaken mistake
mistook mistake
misunderstood misunderstand
mitochondria mitochondrion
mitzvoth mitzvah
mobbed mob
mobbing mob
modelled model
modelling model
modified modify
modioli modiolus
moduli modulus
mollified mollify
molten melt
momenta momentum
moments_of_truth moment_of_truth
momi momus
monades monad monas
monkfishes monkfish
monochasia monochasium
monopodia monopodium
monoptera monopteron
monopteroi monopteros
monsignori monsignor
monts-de-piete mont-de-piete
mooncalves mooncalf
moonfishes moonfish
mopped mop
mopping mop
morae mora
moratoria moratorium
morceaux morceau
morescoes moresco
moriscoes morisco
morphallaxes morphallaxis
morphoses morphosis
morses morse mors
mortified mortify
morulae morula
mosasauri mosasaurus
moshavim moshav
moslim moslem
moslims moslem
mosquitoes mosquito
mothers_superior mother_superior
mothers-in-law mother-in-law
mottoes motto
movers_and_shakers mover_and_shaker
mown mow
mucosae mucosa
mucrones mucro
mudded mud
muddied muddy
mudding mud
mudejares mudejar
mudfishes mudfish
mugged mug
mugging mug
mulattoes mulatto
multiparae multipara
multiplied multiply
mummed mum
mummified mummify
mumming mum
murices murex
muskallunge muskellunge
mutinied mutiny
mycelia mycelium
mycetomata mycetoma
mycobacteria mycobacterium
mycorrhizae mycorrhiza
myelencephala myelencephalon
myiases myiasis
myocardia myocardium
myofibrillae myofibrilla
myomata myoma
myoses myosis
myrmidones myrmidon
mystified mystify
mythoi mythos
myxomata myxoma
nabbed nab
nabbing nab
naevi naevus
nagged nag
nagging nag
naiades naiad
naoi naos
napped nap
napping nap
narcissi narcissus
nares naris
nasopharynges nasopharynx
natatoria natatorium
naumachiae naumachia
nauplii nauplius
nautili nautilus
navahoes navaho
navajoes navajo
nebulae nebula
necropoleis necropolis
needlefishes needlefish
negrilloes negrillo
negritoes negrito
negroes negro
nemeses nemesis
nephridia nephridium
nereides nereid
netted net
netting net
neurohypophyses neurohypophysis
neuromata neuroma
neuroptera neuropteron
neuroses neurosis
nevi nevus
nibbed nib
nibbing nib
nibelungen nibelung
nickelled nickel
nickelling nickel
nid-nodded nid-nod
nid-nodding nid-nod
nidi nidus
nidified nidify
nielli niello
nigrified nigrify
nilgai nilgai
nimbi nimbus
nimbostrati nimbostratus
nipped nip
nipping nip
nitrified nitrify
noctilucae noctiluca
nodded nod
nodding nod
nodi nodus
noes no
nomina nomen
non-prossed non-pros
non-prosses non-pros
non-prossing non-pros
nonplussed nonplus
nonplusses nonplus
nonplussing nonplus
nota notum
notified notify
noumena noumenon
novae nova
novelle novella
novenae novena
nubeculae nubecula
nucelli nucellus
nuchae nucha
nuclei nucleus
nucleoli nucleolus
nullified nullify
nulliparae nullipara
numbfishes numbfish
numina numen
nutted nut
nutting nut
nymphae nympha
oarfishes oarfish
oases oasis
obeli obelus
objectified objectify
objets_d'art objet_d'art
obligati obligato
oboli obolus
occipita occiput
occupied occupy
occurred occur
occurring occur
oceanaria oceanarium
oceanides oceanid
ocelli ocellus
ochreae ochrea
ocreae ochrea ocrea
octahedra octahedron
octopi octopus
oculi oculus
odea odeum
oedemata edema oedema
oesophagi esophagus oesophagus
offsetting offset
oldwives oldwife
olea oleum
omasa omasum
omayyades omayyad
omenta omentum
omitted omit
omitting omit
ommatidia ommatidium
ommiades ommiad
onagri onager
oogonia oogonium
oothecae ootheca
operas_seria opera_seria
opercula operculum
optic_axes optic_axis
optima optimum
ora os
organa organon organum
organums organa organum
orthoptera orthopteron
osar os
oscula osculum
ossa os
ossified ossify
osteomata osteoma
ostia ostium
ottomans othman ottoman
outbidden outbid
outbidding outbid
outbred outbreed
outcried outcry
outcropped outcrop
outcropping outcrop
outdid outdo
outdone outdo
outdrawn outdraw
outdrew outdraw
outfitted outfit
outfitting outfit
outfought outfight
outgassed outgas
outgasses outgas
outgassing outgas
outgeneralled outgeneral
outgeneralling outgeneral
outgone outgo
outgrew outgrow
outgrown outgrow
outlaid outlay
outmanned outman
outmanning outman
outputted output
outputting output
outran outrun
outridden outride
outrode outride
outrunning outrun
outshone outshine
outshot outshoot
outsold outsell
outspanned outspan
outspanning outspan
outstood outstand
outstripped outstrip
outstripping outstrip
outthought outthink
outwent outgo
outwitted outwit
outwitting outwit
outwore outwear
outworn outwear
ova ovum
overbidden overbid
overbidding overbid
overblew overblow
overblown overblow
overbore overbear
overborne overbear
overbuilt overbuild
overcame overcome
overcropped overcrop
overcropping overcrop
overdid overdo
overdone overdo
overdrawn overdraw
overdrew overdraw
overdriven overdrive
overdrove overdrive
overflew overfly
overflown overflow overfly
overgrew overgrow
overgrown overgrow
overheard overhear
overhung overhang
overlaid overlay
overlain overlie
overlapped overlap
overlapping overlap
overlay overlie
overlying overlie
overmanned overman
overmanning overman
overpaid overpay
overpast overpass
overran overrun
overridden override
overrode override
overrunning overrun
oversaw oversee
overseen oversee
oversetting overset
oversewn oversew
overshot overshoot
oversimplified oversimplify
overslept oversleep
oversold oversell
overspent overspend
overspilt overspill
overstepped overstep
overstepping overstep
overtaken overtake
overthrew overthrow
overthrown overthrow
overtook overtake
overtopped overtop
overtopping overtop
overwound overwind
overwritten overwrite
overwrote overwrite
ovoli ovolo
ovotestes ovotestis
oxen ox
oxymora oxymoron
pacified pacify
padded pad
padding pad
paddlefishes paddlefish
paid pay
paise paisa
paleae palea
palestrae palestra
palingeneses palingenesis
palled pal
pallia pallium
palling pal
palmettoes palmetto
palpi palpus
palsied palsy
pancratia pancratium
pandied pandy
panelled panel
panelling panel
panettoni panettone
panicked panic
panicking panic
panned pan
panning pan
paparazzi paparazzo
paperknives paperknife
papillae papilla
papillomata papilloma
pappi pappus
papulae papula
papyri papyrus
parabases parabasis
paraleipses paraleipsis paralipsis
parallelled parallel
parallelling parallel
paralyses paralysis
paramecia paramecium
paramenta parament
paraphyses paraphysis
parapodia parapodium
parapraxes parapraxis
paraselenae paraselene
parashoth parashah
parasyntheta parasyntheton
parazoa parazoan
parcelled parcel
parcelling parcel
parentheses parenthesis
parerga parergon
parhelia parhelion
parietes paries
paris-mutuels pari-mutuel
parodied parody
parried parry
parrotfishes parrotfish
partaken partake
partook partake
parulides parulis
pasos_dobles paso_doble
pasquil pasquinade
pasquilled pasquinade
pasquilling pasquinade
pasquils pasquinade
passers-by passer-by
pastorali pastorale
patagia patagium
patellae patella
patinae patina
patresfamilias paterfamilias
patrolled patrol
patrolling patrol
patted pat
patting pat
pease pea
peccadilloes peccadillo
pectines pecten
pedalled pedal
pedalling pedal
pedaloes pedalo
pedes pes
pegged peg
pegging peg
pekingese pekinese
pelves pelvis
pence penny
pencilled pencil
pencilling pencil
penes penis
penetralia penetralium
penicillia penicillium
penknives penknife
pennae penna
penned pen
pennia penni
penning pen
pent pen
pentahedra pentahedron
pentimenti pentimento
penumbrae penumbra
pepla peplum
pepped pep
pepping pep
pericardia pericardium
perichondria perichondrium
pericrania pericranium
peridia peridium
perigonia perigonium
perihelia perihelion
perinea perineum
perinephria perinephrium
perionychia perionychium
periostea periosteum
periphrases periphrasis
peristalses peristalsis
perithecia perithecium
peritonea peritoneum
permitted permit
permitting permit
personae persona
personified personify
petechiae petechia
petrified petrify
petted pet
pettifogged pettifog
pettifogging pettifog
petting pet
pfennige pfennig
phalanges phalange phalanx
phalli phallus
phantasied phantasy
pharynges pharynx
phenomena phenomenon
phi-phenomena phi-phenomenon
philodendra philodendron
phlyctenae phlyctaena phlyctena
photocopied photocopy
photomapped photomap
photomapping photomap
photosetting photoset
phyla phylum
phylae phyle
phyllotaxes phyllotaxis
phylloxerae phylloxera
phylogeneses phylogenesis
physicked physic
physicking physic
picnicked picnic
picnicking picnic
pieds-a-terre pied-a-terre
pigfishes pigfish
pigged pig
pigging pig
pilea pileum
pilei pileus
pilloried pillory
pinch-hitting pinch-hit
pineta pinetum
pinfishes pinfish
pinkoes pinko
pinnae pinna
pinned pin
pinning pin
pinnulae pinnula
pipefishes pipefish
pipped pip
pipping pip
pirogi pirog
piscinae piscina
pistol-whipped pistol-whip
pistol-whipping pistol-whip
pistolled pistol
pistolling pistol
pitapatted pitapat
pitapatting pitapat
pithecanthropi pithecanthropus
pithoi pithos
pitied pity
pitted pit
pitting pit
placeboes placebo
placentae placenta
planetaria planetarium
planned plan
planning plan
planulae planula
plasmodesmata plasmodesma
plasmodia plasmodium
plateaux plateau
platted plat
platting plat
played_a_part play_a_part
playing_a_part play_a_part
plays_a_part play_a_part
plectra plectron plectrum
pled plead
plena plenum
pleura pleuron
pleurae pleura
plicae plica
plied ply
plodded plod
plodding plod
plopped plop
plopping plop
plotted plot
plotting plot
ploughmen ploughman plowman
plugged plug
plugging plug
pneumobacilli pneumobacillus
pneumococci pneumococcus
pocketknives pocketknife
podded pod
podding pod
podetia podetium
podia podium
poleis polis
pollices pollex
pollinia pollinium
polychasia polychasium
polyhedra polyhedron
polyparia polyparium
polypi polypus
polyzoa polyzoan
polyzoaria polyzoarium
pommelled pommel
pommelling pommel
pontes pons
pontifices pontifex
popes popes
popped pop
popping pop
portamenti portamento
porticoes portico
portmanteaux portmanteau
postliminia postliminium
potatoes potato
potted pot
potting pot
praenomina praenomen
praxes praxis
preachified preachify
precancelled precancel
precancelling precancel
predelle predella
preferred prefer
preferring prefer
premaxillae premaxilla
prenomina prenomen
preoccupied preoccupy
prepaid prepay
prese presa
presignified presignify
pretermitted pretermit
pretermitting pretermit
prettied pretty
prettified prettify
pried pry
prigged prig
prigging prig
primi primo
primigravidae primigravida
primiparae primipara
primmed prim
primming prim
primordia primordium
principia principium
proboscides proboscis
proces-verbaux proces-verbal
prodded prod
prodding prod
proglottides proglottid proglottis
prognoses prognosis
programmed program
programmes program
programming program
prolegomena prolegomenon
prolepses prolepsis
prologed prologue
prologing prologue
prologs prologue
promycelia promycelium
pronephra pronephros
pronephroi pronephros
pronuclei pronucleus
propelled propel
propelling propel
prophesied prophesy
propositi propositus
propped prop
propping prop
proptoses proptosis
propyla propylon
propylaea propylaeum
proscenia proscenium
prosencephala prosencephalon
prostheses prosthesis
prostomia prostomium
protases protasis
prothalamia prothalamion prothalamium
prothalli prothallus
prothallia prothallium
prothoraces prothorax
protonemata protonema
protozoa protozoan
proven prove
proventriculi proventriculus
provisoes proviso
prytanea prytaneum
psalteria psalterium
pseudopodia pseudopodium
psychoneuroses psychoneurosis
psychoses psychosis
pterygia pterygium
pterylae pteryla
ptoses ptosis
pubbed pub
pubbing pub
pubes pubis
pudenda pudendum
pugged pug
pugging pug
puli pul
pulvilli pulvillus
pulvini pulvinus
pummelled pummel
pummelling pummel
punchinelloes punchinello
punned pun
punning pun
pupae pupa
puparia puparium
pupped pup
pupping pup
purified purify
put-putted put-put
put-putting put-put
putamina putamen
putrefied putrefy
putti putto
puttied putty
putting put
pycnidia pycnidium
pygidia pygidium
pylori pylorus
pyxides pyxis
pyxidia pyxidium
qaddishim qaddish
quadrennia quadrennium
quadrigae quadriga
qualia quale
qualified qualify
quanta quantum
quantified quantify
quarrelled quarrel
quarrelling quarrel
quarried quarry
quartersawn quartersaw
quarterstaves quarterstaff
queried query
quezales quezal
quick-froze quick-freeze
quick-frozen quick-freeze
quickstepped quickstep
quickstepping quickstep
quinquennia quinquennium
quipped quip
quipping quip
quitted quit
quitting quit
quizzed quiz
quizzes quiz
quizzing quiz
rabatos rabato rebato
rabbitfishes rabbitfish
rachides rhachis
radices radix
radii radius
radulae radula
ragged rag
ragging rag
rallied rally
ramenta ramentum
rami ramus
ramified ramify
rammed ram
ramming ram
ran run
rang ring
ranulae ranula
ranunculi ranunculus
raphae raphe
raphides raphide raphis
rapped rap
rappelled rappel
rappelling rappel
rapping rap
rarefied rarefy
ratfishes ratfish
ratified ratify
ratted rat
ratting rat
ravelled ravel
ravelling ravel
razor-cutting razor-cut
re-trod re-tread
re-trodden re-tread
reales real
rearmice rearmouse
rebelled rebel
rebelling rebel
rebuilt rebuild
rebutted rebut
rebutting rebut
recapped recap
recapping recap
reclassified reclassify
recommitted recommit
recommitting recommit
recopied recopy
recta rectum
recti rectus
rectified rectify
rectrices rectrix
recurred recur
recurring recur
red red
red-pencilled red-pencil
red-pencilling red-pencil
redded red redd
redding red redd
redfishes redfish
rediae redia
redid redo
redone redo
referenda referendum
referred refer
referring refer
refitted refit
refitting refit
reft reave
refuelled refuel
refuelling refuel
refugia refugium
regretted regret
regretting regret
reguli regulus
reheard rehear
reified reify
reis real
relata relatum
relied rely
remade remake
remarried remarry
remiges remex
remitted remit
remitting remit
rent rend
repaid repay
repelled repel
repelling repel
replevied replevy
replied reply
repotted repot
repotting repot
reran rerun
reremice rearmouse reremouse
rerunning rerun
resat resit
reseaux reseau
resetting reset
resewn resew
residua residuum
resitting resit
responsa responsum
retaken retake
rethought rethink
retia rete
retiarii retiarius
reticula reticulum
retinacula retinaculum
retinae retina
retold retell
retook retake
retransmitted retransmit
retransmitting retransmit
retried retry
retrofitted retrofit
retrofitting retrofit
retted ret
retting ret
reunified reunify
revelled revel
revelling revel
revetted revet
revetting revet
revivified revivify
revved rev
revving rev
rewound rewind
rewritten rewrite
rewrote rewrite
rhabdomyomata rhabdomyoma
rhachides rhachis
rhachises rachis rhachis
rhinencephala rhinencephalon
rhizobia rhizobium
rhombi rhombus
rhonchi rhonchus
rhyta rhyton
ribbed rib
ribbing rib
ribbonfishes ribbonfish
ricercacari ricercare
ricercari ricercare
rickettsiae rickettsia
ricochetted ricochet
ricochetting ricochet
ridded rid
ridden ride
ridding rid
rigged rig
rigging rig
rigidified rigidify
rilievi rilievo
rimae rima
rimmed rim
rimming rim
ripped rip
ripping rip
risen rise
rivalled rival
rivalling rival
riven rive
robbed rob
robbing rob
robes-de-chambre robe-de-chambre
rockfishes rockfish
rode ride
roma rom
romans-fleuves roman-fleuve
rondeaux rondeau
rosaria rosarium
rose rise
rosefishes rosefish
rostella rostellum
rostra rostrum
rotted rot
rotting rot
rough-dried rough-dry
rough-hewn rough-hew
rouleaux rouleau
rove reeve
rowelled rowel
rowelling rowel
rubbed rub
rubbing rub
rugae ruga
rumina rumen
rung ring
runners-up runner-up
running run
rutted rut
rutting rut
saccharified saccharify
sacra sacrum
sacraria sacrarium
sagged sag
sagging sag
saguaros saguaro sahuaro
said say
sailfishes sailfish
salaried salary
salespeople salesperson
salified salify
sallied sally
salmonellae salmonella
salpae salpa
salpinges salpinx
saltarelli saltarello
salvoes salvo
sancta sanctum
sanctified sanctify
sandbagged sandbag
sandbagging sandbag
sang sing
sanitaria sanitarium
sank sink
santimi santims
saphenae saphena
saponified saponify
sapped sap
sapping sap
sarcophagi sarcophagus
sartorii sartorius
sassanidae sassanid
sat sit
satisfied satisfy
savvied savvy
saw see
sawfishes sawfish
sawn saw
scagged scag
scagging scag
scaldfishes scaldfish
scaleni scalenus
scanned scan
scanning scan
scapulae scapula
scarabaei scarabaeus
scarified scarify
scarred scar
scarring scar
scarves scarf
scatted scat
scatting scat
schatchonim schatchen shadchan
schemata schema
scherzandi scherzando
scherzi scherzo
schmoes schmo
scholia scholium
schuln schul
schutzstaffeln schutzstaffel
scirrhi scirrhus
scleromata scleroma
scleroses sclerosis
sclerotia sclerotium
scoleces scolex
scolices scolex
scopulae scopula
scoriae scoria
scorified scorify
scotomata scotoma
scragged scrag
scragging scrag
scrammed scram
scramming scram
scrapped scrap
scrapping scrap
scried scry
scriptoria scriptorium
scrota scrotum
scrubbed scrub
scrubbing scrub
scrummed scrum
scrumming scrum
scudded scud
scudding scud
scudi scudo
scummed scum
scumming scum
scurried scurry
scuta scutum
scutella scutellum
scyphi scyphus
scyphistomae scyphistoma
scyphozoa scyphozoan
secondi secondo
secretaries-general secretary-general
seed seed
seen see
segni segno
seleucidae seleucid
selves self
senores senor
sensilla sensillum
sent send
senti sent
senussis senusi senussi
separatrices separatrix
sephardim sephardi
septa septum
septaria septarium
septennia septennium
sequelae sequela
sequestra sequestrum
sera serum
seraphim seraph
sestertia sestertium
setae seta
setting set
sewn sew
sgraffiti sgraffito
shabbasim shabbas
shabbatim shabbat
shackoes shacko
shadchanim shadchan
shadchans schatchen shadchan
shagged shag
shagging shag
shaken shake
shaken_hands shake_hands
shakes_hands shake_hands
shaking_hands shake_hands
shakoes shako
shammed sham
shamming sham
shammosim shammas shammes
sharecropped sharecrop
sharecropping sharecrop
shat shit
shaven shave
sheatfishes sheatfish
sheaves sheaf
shed shed
shedding shed
shellacked shellac
shellacking shellac
shellfishes shellfish
shelves shelf
shent shend
shewn shew
shied shy
shikarred shikar
shikarring shikar
shillyshallied shillyshally
shimmed shim
shimmied shimmy
shimming shim
shinleaves shinleaf
shinned shin
shinning shin
shipped ship
shipping ship
shitted shit
shittim shittah
shitting shit
shmoes shmo
shod shoe
shofroth shofar shophar
shone shine
shook shake
shook_hands shake_hands
shophroth shophar
shopped shop
shopping shop
shot shoot
shotgunned shotgun
shotgunning shotgun
shotted shot
shotting shot
shovelled shovel
shovelling shovel
shown show
shrank shrink
shredded shred
shredding shred
shrewmice shrewmouse
shrink-wrapped shrink-wrap
shrink-wrapping shrink-wrap
shrivelled shrivel
shrivelling shrivel
shriven shrive
shrove shrive
shrugged shrug
shrugging shrug
shrunk shrink
shrunken shrink
shuln shul
shunned shun
shunning shun
shutting shut
sicked sic
sicking sic
siddurim siddur
sideslipped sideslip
sideslipping sideslip
sidestepped sidestep
sidestepping sidestep
